status,source_file,target_file,key_path,english_value,zh_value
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.reconnect,Reconnect,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.last_synced,Last synced %{time} ago,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.never_synced,Never synced,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.update,Update,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.delete,Delete,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.setup_needed,Setup needed,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.setup_needed_description.one,1 account imported from Enable Banking needs to be set up,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.setup_needed_description.other,%{count} accounts imported from Enable Banking need to be set up,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.set_up_accounts,Set up accounts,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.no_accounts_found,No accounts found,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.enable_banking_item.no_accounts_found_description,No accounts were found from Enable Banking. Try syncing again.,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.title,Link Enable Banking account,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.all_linked,All Enable Banking accounts appear to be linked already.,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.try_after_sync,"If you just connected or synced, try again after the sync completes.",
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.unlink_to_move,"To link a different account, first unlink it from the account's actions menu.",
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.balance,Balance,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.link,Link,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_existing_account.cancel,Cancel,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.title,Set Up Your Enable Banking Accounts,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.header_subtitle,Choose the correct account types for your imported accounts,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.choose_account_type,Choose the correct account type for each Enable Banking account:,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.historical_data_range,Historical Data Range:,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.sync_start_date_label,Start syncing transactions from:,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.sync_start_date_help,Select how far back you want to sync transaction history. Maximum 2 years of history available.,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.account_type_label,Account Type:,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.balance,Balance,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.create_accounts,Create Accounts,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.creating_accounts,Creating Accounts...,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.setup_accounts.cancel,Cancel,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.session_expired,Session expired - re-authorization required,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.connected_bank,Connected Bank,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.session_expires,Session expires,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.unknown,Unknown,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.connection,Connection,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.configured,Configured,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.ready_to_connect,Ready to connect a bank,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.sync,Sync,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.reconnect,Reconnect,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.connect_bank,Connect Bank,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.remove_confirm,Are you sure you want to remove this connection?,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.remove,Remove,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.add_connection,Add Connection,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.not_configured,Enable Banking connection not configured,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.not_configured_description,"Before you can link Enable Banking accounts, you need to configure your Enable Banking connection.",
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.setup_steps_title,Setup Steps:,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.setup_step_1_html,Go to <strong>Settings → Providers</strong>,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.setup_step_2_html,Find the <strong>Enable Banking</strong> section,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.setup_step_3,Enter your Enable Banking credentials,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.setup_step_4,Return here to link your accounts,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.new.go_to_provider_settings,Go to Provider Settings,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_bank.beta_label,Beta,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_bank.no_search_results,No banks match your search.,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_bank.search_label,Search for your bank,
missing,config/locales/views/enable_banking_items/en.yml,config/locales/views/enable_banking_items/zh-CN.yml,enable_banking_items.select_bank.search_placeholder,Search for your bank...,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.unlock.success,Entry unlocked. It may be updated on next sync.,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.protection.tooltip,Protected from sync,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.protection.title,Protected from sync,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.protection.description,Your edits to this entry won't be overwritten by provider sync.,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.protection.locked_fields_label,Locked fields:,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.protection.unlock_button,Allow sync to update,
missing,config/locales/views/entries/en.yml,config/locales/views/entries/zh-CN.yml,entries.protection.unlock_confirm,Allow sync to update this entry? Your changes may be overwritten on the next sync.,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.dialog_title,Export your data,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.dialog_subtitle,Download all your financial data,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.whats_included,What's included:,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.accounts_and_balances,All accounts and balances,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.transaction_history,Transaction history,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.investment_trades,Investment trades,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.categories_tags_rules,"Categories, tags and rules",
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.note_label,Note,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.note_description,"This export includes all of your data, but only some of the data can be imported back via the CSV import feature. We support account, transaction (with category and tags), and trade imports. Other account data cannot be imported and is for your records only.",
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.cancel,Cancel,
missing,config/locales/views/family_exports/en.yml,config/locales/views/family_exports/zh-CN.yml,family_exports.new.export_data,Export data,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.destroy.cannot_delete,You cannot delete this holding,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.update.success,Cost basis saved.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.update.error,Invalid cost basis value.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.unlock_cost_basis.success,Cost basis unlocked. It may be updated on next sync.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.remap_security.success,Security updated successfully.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.remap_security.security_not_found,Could not find the selected security.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.reset_security.success,Security reset to provider value.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.sync_prices.success,Market data synced successfully.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.sync_prices.unavailable,Market data sync is not available for offline securities.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.sync_prices.provider_error,Could not fetch latest prices. Please try again in a few minutes.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.errors.security_collision,Cannot remap: you already have a holding for %{ticker} on %{date}.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_sources.manual,User set,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_sources.calculated,From trades,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_sources.provider,From provider,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.unknown,--,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.set,Set,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.set_cost_basis_header,Set cost basis for %{ticker} (%{qty} shares),
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.total_cost_basis_label,Total cost basis,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.or_per_share_label,Or enter per share:,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.per_share,per share,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.cancel,Cancel,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.save,Save,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.overwrite_confirm_title,Overwrite cost basis?,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.cost_basis_cell.overwrite_confirm_body,This will replace the current cost basis of %{current}.,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.holding.unknown,--,
missing,config/locales/views/holdings/en.yml,config/locales/views/holdings/zh-CN.yml,holdings.holding.no_cost_basis,No cost basis,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.super_admin,Super Admin,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.jobs,Jobs,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.impersonating,Impersonating,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.leave,Leave,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.terminate,Terminate,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.join_a_session,Join a session,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.join,Join,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.uuid_placeholder,UUID,
missing,config/locales/views/impersonation_sessions/en.yml,config/locales/views/impersonation_sessions/zh-CN.yml,impersonation_sessions.super_admin_bar.request_impersonation,Request Impersonation,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.update.success,Categories and tags saved.,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.title,Configure & select,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.description,"Review the detected date format, then choose which categories and tags from your QIF file to bring into %{product_name}.",
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.categories_heading,Categories,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.categories_found.one,1 category found,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.categories_found.other,%{count} categories found,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.category_name_col,Category name,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.transactions_col,Transactions,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.tags_heading,Tags,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.tags_found.one,1 tag found,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.tags_found.other,%{count} tags found,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.tag_name_col,Tag name,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.txn_count.one,1 txn,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.txn_count.other,%{count} txns,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.split_warning_title,Split transactions detected,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.split_warning_description,"This QIF file contains split transactions. Splits are not yet supported, so each split transaction will be imported as a single transaction with its full amount and no category. The individual split breakdowns will not be preserved.",
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.split_badge,split,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.empty_state_primary,No categories or tags were found in this QIF file.,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.empty_state_secondary,All transactions will be imported without categories or tags.,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.qif_category_selections.show.submit,Continue to review,
missing,config/locales/views/imports/en.yml,config/locales/views/imports/zh-CN.yml,import.cleans.show.not_configured,Please configure your import before proceeding.,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.brokerage.short,Brokerage,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.brokerage.long,Brokerage,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.401k.short,401(k),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.401k.long,401(k),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.roth_401k.short,Roth 401(k),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.roth_401k.long,Roth 401(k),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.403b.short,403(b),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.403b.long,403(b),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.457b.short,457(b),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.457b.long,457(b),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.tsp.short,TSP,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.tsp.long,Thrift Savings Plan,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ira.short,IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ira.long,Traditional IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.roth_ira.short,Roth IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.roth_ira.long,Roth IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.sep_ira.short,SEP IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.sep_ira.long,SEP IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.simple_ira.short,SIMPLE IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.simple_ira.long,SIMPLE IRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.529_plan.short,529 Plan,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.529_plan.long,529 Education Savings Plan,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.hsa.short,HSA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.hsa.long,Health Savings Account,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ugma.short,UGMA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ugma.long,UGMA Custodial Account,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.utma.short,UTMA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.utma.long,UTMA Custodial Account,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.isa.short,ISA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.isa.long,Individual Savings Account,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.lisa.short,LISA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.lisa.long,Lifetime ISA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.sipp.short,SIPP,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.sipp.long,Self-Invested Personal Pension,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.workplace_pension_uk.short,Pension,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.workplace_pension_uk.long,Workplace Pension,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.rrsp.short,RRSP,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.rrsp.long,Registered Retirement Savings Plan,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.tfsa.short,TFSA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.tfsa.long,Tax-Free Savings Account,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.resp.short,RESP,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.resp.long,Registered Education Savings Plan,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.lira.short,LIRA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.lira.long,Locked-In Retirement Account,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.rrif.short,RRIF,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.rrif.long,Registered Retirement Income Fund,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.super.short,Super,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.super.long,Superannuation,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.smsf.short,SMSF,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.smsf.long,Self-Managed Super Fund,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.pea.short,PEA,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.pea.long,Plan d'Épargne en Actions,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.pillar_3a.short,Pillar 3a,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.pillar_3a.long,Private Pension (Pillar 3a),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.riester.short,Riester,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.riester.long,Riester-Rente,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.nps.short,NPS,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.nps.long,National Pension System,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.apy.short,APY,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.apy.long,Atal Pension Yojana,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.indian_stocks.short,Indian Stocks,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.indian_stocks.long,Indian Stocks (Demat),
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.indian_equity.short,Indian Equity,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.indian_equity.long,Indian Equity,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.indian_etf.short,Indian ETF,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.indian_etf.long,Indian ETF,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.life_insurance.short,Life Insurance,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.life_insurance.long,Life Insurance,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ppf.short,PPF,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ppf.long,Public Provident Fund,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ssy.short,SSY,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.ssy.long,Sukanya Samriddhi Yojana,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.nsc.short,NSC,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.nsc.long,National Savings Certificate,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.scss.short,SCSS,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.scss.long,Senior Citizens' Savings Scheme,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.fd.short,FD,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.fd.long,Fixed Deposit,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.rd.short,RD,
missing,config/locales/views/investments/en.yml,config/locales/views/investments/zh-CN.yml,investments.subtypes.rd.long,Recurring Deposit,
